origen,destino,distancia
N900,N1196,3.19
N900,N1158,5.76
N900,N1434,9.53
N900,N1050,10.59
N901,N358,18.18
N901,N1124,26.53
N901,N618,34.84
N901,N47,39.14
N902,N1379,11.29
N902,N1288,16.1
N902,N986,12.06
N902,N464,21.26
N902,N738,27.27
N902,N274,21.36
N903,N1318,10.38
N903,N1343,22.27
N903,N1100,29.21
N903,N752,33.43
N903,N9,36.87
N903,N408,35.78
N904,N382,2.01
N904,N896,14.52
N904,N1486,19.5
N904,N484,14.95
N904,N468,25.71
N904,N121,31.48
N905,N398,7.33
N905,N1172,24.92
N905,N684,35.85
N905,N237,35.59
N906,N1458,18.07
N906,N322,18.82
N906,N1497,13.45
N907,N789,19.58
N907,N35,23.17
N907,N216,23.5
N908,N875,18.35
N908,N58,20.63
N908,N1369,27.45
N908,N272,35.45
N908,N851,29.48
N909,N599,11.92
N909,N3,13.47
N909,N530,16.5
N909,N1065,15.62
N910,N758,4.69
N910,N601,16.16
N910,N1143,23.08
N910,N1312,18.94
N911,N1464,18.48
N911,N338,23.52
N911,N1455,21.13
N911,N1476,32.24
N911,N286,25.56
N911,N553,26.53
N912,N366,6.4
N912,N1362,11.31
N912,N683,29.81
N913,N1193,15.08
N913,N1362,22.1
N913,N912,24.91
N913,N295,28.89
N913,N366,40.55
N913,N101,37.17
N914,N427,1.11
N914,N1246,4.81
N914,N1120,19.15
N915,N940,12.95
N915,N1154,11.73
N915,N1149,11.93
N915,N376,19.93
N915,N1361,23.79
N916,N1481,21.75
N916,N673,27.79
N916,N1137,33.8
N916,N1246,37.53
N916,N1120,33.55
N917,N872,8.06
N917,N57,16.99
N917,N593,17.31
N918,N1060,16.25
N918,N778,23.74
N918,N1466,24.56
N919,N1034,7.17
N919,N278,11.7
N919,N384,17.43
N919,N283,26.3
N920,N841,4.59
N920,N1101,12.32
N920,N1062,16.18
N920,N1230,16.48
N921,N288,12.35
N921,N710,17.5
N921,N1266,25.75
N921,N827,34.11
N921,N1307,27.81
N921,N1033,32.31
N922,N499,15.17
N922,N690,15.52
N922,N593,22.08
N923,N895,15.04
N923,N1175,18.18
N923,N102,28.6
N923,N200,27.68
N924,N1401,10.29
N924,N1066,25.0
N924,N945,22.68
N924,N1472,25.86
N924,N1107,34.24
N924,N1387,28.26
N925,N1492,13.42
N925,N226,13.94
N925,N894,14.2
N925,N578,23.37
N925,N674,25.37
N925,N1365,29.47
N926,N28,14.32
N926,N1048,26.3
N926,N1021,23.16
N927,N573,12.08
N927,N548,23.39
N927,N1169,23.52
N927,N373,30.73
N927,N61,35.27
N927,N60,35.44
N928,N729,13.57
N928,N494,30.88
N928,N381,22.88
N929,N1082,17.74
N929,N974,18.39
N929,N660,22.13
N929,N1376,23.35
N929,N1003,27.43
N930,N390,18.84
N930,N1217,34.54
N930,N224,34.54
N931,N741,8.93
N931,N769,13.69
N931,N500,23.79
N931,N748,39.67
N931,N429,41.37
N931,N265,41.07
N932,N466,11.84
N932,N1237,20.49
N932,N503,20.93
N932,N1463,18.59
N932,N1183,23.34
N933,N359,2.98
N933,N34,18.96
N933,N1400,19.33
N933,N619,28.21
N933,N1032,31.87
N933,N1242,43.11
N934,N39,13.0
N934,N820,11.92
N934,N1,17.83
N934,N440,23.9
N935,N1317,9.26
N935,N338,12.1
N935,N286,18.97
N935,N1496,26.36
N935,N971,30.9
N935,N911,41.98
N936,N815,12.81
N936,N1011,17.18
N936,N1335,23.7
N936,N1279,20.17
N936,N793,26.37
N937,N252,16.1
N937,N1425,27.81
N937,N1284,47.88
N937,N454,55.96
N938,N1330,14.04
N938,N234,13.81
N938,N20,19.77
N938,N1403,23.08
N938,N274,22.5
N939,N1203,1.53
N939,N1129,10.58
N939,N1471,21.43
N940,N1149,4.48
N940,N1154,7.02
N940,N915,11.37
N941,N442,26.6
N941,N1155,30.19
N941,N733,38.17
N941,N225,47.88
N942,N550,16.6
N942,N1301,24.66
N942,N354,26.68
N942,N472,32.66
N942,N316,29.09
N943,N648,30.71
N943,N1275,29.74
N943,N36,50.68
N944,N385,19.29
N944,N1188,24.56
N944,N1429,31.5
N944,N881,23.53
N944,N1150,23.91
N944,N1128,30.1
N945,N1472,5.56
N945,N1401,17.17
N945,N792,24.91
N945,N924,21.9
N945,N514,26.01
N945,N152,26.99
N946,N332,18.06
N946,N1299,17.16
N946,N380,18.05
N946,N716,25.04
N947,N349,11.86
N947,N235,11.46
N947,N1037,13.2
N948,N70,13.47
N948,N635,33.9
N948,N76,38.06
N948,N1348,47.65
N949,N556,8.33
N949,N206,11.76
N949,N667,24.85
N949,N1276,26.81
N950,N105,36.72
N950,N397,54.42
N950,N183,39.97
N951,N1254,14.17
N951,N82,15.11
N951,N3,16.21
N951,N209,23.63
N951,N1017,27.78
N951,N143,34.13
N952,N383,12.21
N952,N1177,11.74
N952,N721,20.48
N953,N954,24.42
N953,N1350,25.62
N953,N1324,22.73
N953,N112,25.96
N954,N953,21.4
N954,N1324,24.36
N954,N778,31.32
N954,N112,40.43
N954,N1080,43.13
N954,N203,47.37
N955,N1348,9.19
N955,N1139,16.99
N955,N1251,17.71
N956,N1041,3.26
N956,N824,9.65
N956,N848,11.05
N956,N1174,15.38
N956,N645,19.76
N957,N1223,23.9
N957,N232,30.57
N957,N766,30.7
N957,N797,28.9
N958,N8,18.15
N958,N1368,17.37
N958,N814,23.4
N959,N203,7.33
N959,N1080,15.58
N959,N523,17.91
N959,N605,25.06
N959,N1311,27.85
N959,N67,25.33
N960,N671,17.53
N960,N1232,13.3
N960,N1269,26.13
N960,N470,33.08
N960,N987,38.47
N960,N46,35.25
N961,N526,9.14
N961,N625,7.55
N961,N334,11.96
N962,N1422,13.17
N962,N126,15.97
N962,N618,19.85
N963,N15,7.23
N963,N859,8.8
N963,N1106,11.49
N963,N1200,16.4
N963,N471,20.13
N963,N1392,23.95
N964,N1042,19.47
N964,N779,25.42
N964,N1054,28.36
N965,N353,9.34
N965,N1299,15.4
N965,N147,21.62
N965,N946,25.3
N966,N661,11.51
N966,N1239,15.07
N966,N1212,17.24
N966,N1115,22.87
N966,N254,35.25
N967,N1448,8.52
N967,N1034,37.28
N967,N360,45.59
N967,N919,47.86
N967,N1002,37.37
N968,N545,10.28
N968,N1364,17.93
N968,N599,27.4
N969,N524,17.13
N969,N497,15.75
N969,N1454,18.97
N969,N1483,26.75
N970,N871,5.13
N970,N1163,16.9
N970,N243,22.62
N970,N701,31.63
N970,N1078,28.23
N970,N1009,29.6
N971,N1444,22.8
N971,N1317,28.32
N971,N935,23.26
N971,N1496,30.41
N971,N286,36.31
N972,N653,3.65
N972,N445,8.61
N972,N1294,17.69
N972,N1004,19.96
N972,N174,22.48
N973,N843,20.45
N973,N260,28.66
N973,N1469,40.1
N973,N273,36.47
N974,N1003,13.26
N974,N929,14.94
N974,N1082,17.5
N975,N1316,10.99
N975,N857,11.09
N975,N551,26.16
N976,N982,12.09
N976,N7,12.3
N976,N51,18.23
N977,N1160,7.55
N977,N188,17.26
N977,N204,28.76
N977,N24,21.95
N978,N1067,19.21
N978,N386,20.6
N978,N604,29.01
N979,N73,11.04
N979,N185,14.35
N979,N855,16.29
N979,N111,22.69
N979,N108,29.36
N980,N33,29.93
N980,N207,32.88
N980,N714,38.8
N980,N318,38.68
N980,N485,70.43
N981,N584,13.39
N981,N869,17.73
N981,N197,26.88
N981,N62,37.94
N981,N661,42.08
N981,N1165,47.79
N982,N1144,9.88
N982,N51,9.45
N982,N976,10.28
N982,N652,21.75
N982,N7,20.37
N982,N480,34.13
N983,N719,17.65
N983,N834,22.02
N983,N399,28.44
N983,N737,26.99
N983,N803,30.09
N983,N1156,38.53
N984,N1375,15.72
N984,N586,17.23
N984,N518,29.09
N984,N1140,33.95
N984,N1391,33.97
N984,N231,32.64
N985,N26,8.78
N985,N129,12.23
N985,N372,17.29
N985,N1039,13.47
N985,N765,24.42
N985,N809,19.87
N986,N1379,8.82
N986,N1288,11.0
N986,N902,12.12
N986,N1336,14.12
N986,N269,25.08
N987,N46,15.28
N987,N1232,17.38
N987,N327,24.62
N988,N157,15.8
N988,N552,17.88
N988,N525,28.31
N988,N154,40.57
N988,N816,46.07
N988,N164,35.2
N989,N6,13.16
N989,N171,18.27
N989,N1081,31.69
N989,N725,31.22
N989,N1165,50.9
N989,N264,56.42
N990,N271,11.6
N990,N44,18.19
N990,N1218,20.27
N991,N238,18.87
N991,N863,28.84
N991,N116,32.95
N991,N998,36.9
N992,N364,18.62
N992,N162,28.72
N992,N68,30.71
N993,N42,13.3
N993,N236,29.01
N993,N72,26.21
N993,N1263,33.35
N994,N1449,16.82
N994,N1433,26.15
N994,N823,29.47
N995,N620,3.23
N995,N687,3.97
N995,N413,22.08
N996,N856,9.64
N996,N456,17.09
N996,N287,18.69
N997,N1393,4.3
N997,N180,6.18
N997,N1109,7.48
N998,N116,4.61
N998,N238,31.76
N998,N991,30.95
N998,N367,46.05
N998,N31,50.15
N999,N1178,1.9
N999,N884,21.14
N999,N619,31.93
N999,N892,30.66
N999,N1132,28.78
N999,N34,32.35
N1000,N265,18.63
N1000,N870,25.21
N1000,N575,43.44
N1000,N694,40.03
N1001,N21,12.59
N1001,N74,26.61
N1001,N1136,19.58
N1001,N255,30.98
N1002,N726,21.67
N1002,N1084,25.45
N1002,N360,30.53
N1002,N1086,33.33
N1002,N1383,36.73
N1003,N974,9.43
N1003,N1082,26.02
N1003,N929,31.45
N1003,N130,27.96
N1003,N66,33.34
N1004,N445,10.64
N1004,N653,23.52
N1004,N972,22.79
N1004,N1294,23.02
N1004,N174,28.86
N1004,N37,36.84
N1005,N861,23.78
N1005,N727,30.12
N1005,N419,22.74
N1005,N16,35.73
N1005,N467,43.43
N1005,N54,48.82
N1006,N194,5.17
N1006,N1474,29.11
N1006,N1155,29.34
N1006,N774,39.2
N1006,N646,32.05
N1007,N844,22.31
N1007,N715,30.65
N1007,N279,32.58
N1007,N1219,34.75
N1007,N135,31.06
N1007,N1450,31.94
N1008,N568,14.62
N1008,N1286,16.94
N1008,N248,16.0
N1009,N757,8.0
N1009,N558,13.69
N1009,N1163,22.57
N1009,N241,25.68
N1010,N1035,10.15
N1010,N1023,19.21
N1010,N113,29.36
N1011,N1279,8.48
N1011,N936,13.22
N1011,N1138,15.74
N1011,N815,14.42
N1011,N1147,19.35
N1011,N1479,22.94
N1012,N1447,11.53
N1012,N486,18.32
N1012,N481,30.17
N1012,N161,37.51
N1013,N1184,10.44
N1013,N501,20.57
N1013,N467,20.31
N1014,N797,9.82
N1014,N232,15.06
N1014,N1223,18.11
N1014,N1396,41.55
N1015,N79,20.53
N1015,N245,28.79
N1015,N515,24.99
N1015,N564,27.58
N1016,N350,13.98
N1016,N348,19.93
N1016,N136,28.14
N1016,N461,23.43
N1016,N1491,35.3
N1016,N346,33.57
N1017,N143,1.1
N1017,N546,14.18
N1017,N291,15.79
N1017,N209,18.07
N1017,N82,23.48
N1017,N951,27.16
N1018,N140,17.2
N1018,N1340,20.79
N1018,N539,19.87
N1018,N1190,26.67
N1018,N729,26.66
N1019,N899,25.99
N1019,N1147,34.71
N1019,N83,25.9
N1019,N1138,27.38
N1019,N52,38.62
N1020,N414,12.45
N1020,N616,19.89
N1020,N41,32.42
N1020,N802,33.45
N1020,N1491,42.62
N1021,N720,20.33
N1021,N1395,25.58
N1021,N926,23.76
N1021,N28,40.85
N1022,N1227,12.16
N1022,N147,16.73
N1022,N353,27.64
N1022,N965,24.21
N1022,N698,26.3
N1023,N832,16.45
N1023,N1010,24.9
N1023,N113,33.25
N1024,N1135,13.76
N1024,N375,15.99
N1024,N1087,15.96
N1024,N794,24.41
N1025,N63,8.34
N1025,N299,11.95
N1025,N184,19.77
N1025,N1086,19.73
N1025,N1462,20.85
N1026,N868,13.79
N1026,N817,19.29
N1026,N1445,18.83
N1026,N1134,25.77
N1027,N1153,10.28
N1027,N412,24.4
N1027,N43,33.34
N1027,N735,36.2
N1027,N1310,39.41
N1028,N1127,21.22
N1028,N8,31.69
N1028,N139,33.22
N1028,N796,27.46
N1028,N227,30.55
N1028,N678,44.53
N1029,N1372,14.13
N1029,N1441,24.83
N1029,N81,29.38
N1029,N35,30.74
N1029,N1433,33.86
N1030,N626,16.42
N1030,N1156,17.62
N1030,N312,21.1
N1030,N435,18.2
N1030,N783,26.46
N1030,N111,29.37
N1031,N675,6.06
N1031,N1498,11.38
N1031,N17,16.17
N1031,N1075,16.5
N1031,N1437,21.41
N1031,N1398,27.99
N1032,N1349,10.63
N1032,N933,41.5
N1032,N359,34.87
N1032,N34,50.48
N1032,N993,46.75
N1032,N1400,46.34
N1033,N827,2.1
N1033,N1215,6.33
N1033,N1307,11.82
N1034,N919,9.35
N1034,N360,24.39
N1034,N283,19.74
N1035,N1010,9.46
N1035,N1023,34.99
N1035,N1097,34.27
N1035,N335,30.3
N1036,N1256,22.37
N1036,N606,18.35
N1036,N734,23.79
N1036,N1470,38.72
N1037,N1070,7.7
N1037,N947,15.83
N1037,N251,23.07
N1037,N235,18.92
N1037,N349,18.07
N1038,N657,9.19
N1038,N585,10.93
N1038,N84,17.26
N1038,N705,23.49
N1038,N1463,22.29
N1039,N129,4.07
N1039,N26,7.71
N1039,N985,15.34
N1039,N96,18.93
N1039,N372,32.63
N1040,N1389,22.61
N1040,N1114,28.17
N1040,N1189,37.2
N1041,N956,3.56
N1041,N824,8.1
N1041,N848,16.02
N1041,N1174,23.59
N1041,N645,20.23
N1042,N964,20.59
N1042,N779,33.29
N1042,N1054,38.67
N1042,N749,34.74
N1042,N649,40.92
N1043,N808,26.03
N1043,N365,33.63
N1043,N1196,27.11
N1043,N1434,31.12
N1043,N900,31.33
N1043,N1158,46.98
N1044,N1407,8.4
N1044,N363,20.61
N1044,N576,16.0
N1044,N667,19.66
N1045,N270,2.51
N1045,N1214,6.02
N1045,N1413,17.53
N1045,N1285,23.06
N1045,N1363,18.87
N1046,N1322,16.28
N1046,N577,20.46
N1046,N833,25.0
N1047,N720,14.49
N1047,N777,30.03
N1047,N1327,40.72
N1047,N1395,42.25
N1047,N1290,39.38
N1047,N1021,36.9
N1048,N28,7.6
N1048,N926,18.93
N1048,N406,33.9
N1049,N1438,4.75
N1049,N142,12.81
N1049,N736,10.72
N1050,N1158,7.11
N1050,N900,9.44
N1050,N1196,16.38
N1051,N592,25.45
N1051,N1218,20.12
N1051,N1076,20.98
N1051,N812,32.81
N1051,N574,37.32
N1052,N242,9.83
N1052,N481,24.56
N1052,N560,26.39
N1052,N66,31.91
N1053,N806,18.17
N1053,N538,15.21
N1053,N262,21.83
N1053,N492,17.93
N1053,N261,22.73
N1054,N1097,21.42
N1054,N964,35.93
N1054,N1042,27.38
N1054,N335,34.05
N1054,N97,30.95
N1054,N835,46.74
N1055,N344,0.25
N1055,N233,14.2
N1055,N183,25.09
N1055,N885,26.34
N1056,N704,12.05
N1056,N1061,28.52
N1056,N413,24.99
N1057,N822,10.58
N1057,N1415,13.08
N1057,N583,24.4
N1057,N647,34.52
N1057,N158,38.89
N1058,N27,20.97
N1058,N505,22.22
N1058,N275,26.48
N1059,N1176,12.53
N1059,N1215,20.08
N1059,N1033,33.15
N1059,N849,29.72
N1060,N918,15.53
N1060,N478,14.1
N1060,N259,20.62
N1060,N778,21.1
N1060,N1061,26.79
N1061,N478,8.31
N1061,N259,14.33
N1061,N704,17.6
N1062,N841,11.73
N1062,N1101,14.51
N1062,N920,16.56
N1062,N809,28.56
N1063,N441,12.97
N1063,N517,19.68
N1063,N432,32.52
N1063,N1258,45.47
N1063,N622,37.62
N1063,N145,41.06
N1064,N411,15.6
N1064,N1402,22.44
N1064,N691,26.21
N1064,N261,33.48
N1065,N909,18.37
N1065,N599,22.54
N1065,N3,22.83
N1065,N176,36.06
N1065,N1254,38.28
N1065,N530,31.96
N1066,N1107,15.47
N1066,N1387,15.36
N1066,N1202,19.17
N1066,N924,18.96
N1066,N1090,19.71
N1066,N1401,27.32
N1067,N978,18.66
N1067,N846,16.76
N1067,N1461,21.53
N1067,N604,34.33
N1068,N165,4.25
N1068,N1344,9.25
N1068,N469,15.74
N1069,N280,26.02
N1069,N754,30.17
N1069,N92,39.01
N1070,N1037,7.6
N1070,N251,10.31
N1070,N947,21.2
N1070,N762,22.98
N1071,N1182,17.16
N1071,N393,23.16
N1071,N1485,19.11
N1071,N830,22.12
N1071,N1390,33.43
N1071,N1399,33.98
N1072,N1305,7.03
N1072,N1297,13.33
N1072,N370,16.54
N1072,N537,15.13
N1072,N1402,18.17
N1072,N460,27.49
N1073,N421,8.56
N1073,N1378,11.34
N1073,N370,13.32
N1073,N460,19.5
N1073,N616,24.81
N1073,N1329,25.46
N1074,N579,17.92
N1074,N269,20.99
N1074,N464,30.11
N1074,N1288,33.17
N1074,N166,33.88
N1074,N1336,29.54
N1075,N17,1.07
N1075,N1498,6.55
N1075,N762,12.52
N1075,N818,10.06
N1075,N251,15.9
N1075,N1031,15.74
N1076,N592,17.34
N1076,N1051,21.31
N1076,N1218,29.48
N1077,N604,12.59
N1077,N846,31.28
N1077,N1067,38.67
N1077,N1397,35.27
N1077,N978,43.08
N1077,N434,47.38
N1078,N701,18.43
N1078,N871,24.57
N1078,N219,24.39
N1078,N970,34.97
N1078,N1411,34.54
N1079,N414,29.64
N1079,N834,29.86
N1079,N803,26.98
N1079,N1020,38.5
N1080,N1324,17.38
N1080,N203,16.32
N1080,N959,16.96
N1081,N725,13.59
N1081,N6,17.63
N1081,N171,29.48
N1081,N989,29.04
N1081,N128,27.0
N1081,N22,36.21
N1082,N130,14.37
N1082,N929,16.98
N1082,N974,18.0
N1083,N1381,19.39
N1083,N847,25.02
N1083,N1352,27.61
N1083,N357,40.0
N1084,N1383,16.78
N1084,N1119,23.38
N1084,N1002,31.12
N1084,N726,29.9
N1084,N1309,28.37
N1085,N150,18.98
N1085,N679,29.85
N1085,N323,23.41
N1086,N726,8.47
N1086,N63,12.4
N1086,N1025,23.21
N1086,N299,32.84
N1086,N184,37.13
N1087,N375,11.46
N1087,N1135,14.8
N1087,N1024,17.91
N1087,N809,21.53
N1088,N610,16.14
N1088,N863,37.37
N1088,N1304,33.76
N1089,N417,12.31
N1089,N595,21.99
N1089,N1385,28.14
N1089,N1216,37.8
N1090,N1107,8.87
N1090,N115,20.3
N1090,N1066,23.3
N1091,N446,16.96
N1091,N218,14.49
N1091,N1449,21.42
N1092,N1277,20.8
N1092,N1157,25.63
N1092,N237,38.03
N1092,N905,42.68
N1093,N125,15.66
N1093,N1098,13.69
N1093,N241,18.46
N1093,N1335,27.71
N1093,N730,41.98
N1094,N278,22.5
N1094,N852,25.14
N1094,N384,22.97
N1095,N223,7.56
N1095,N391,11.54
N1095,N761,13.78
N1095,N589,21.05
N1096,N527,10.51
N1096,N709,11.27
N1096,N1483,25.66
N1096,N1364,23.4
N1096,N1408,32.01
N1096,N524,34.35
N1097,N335,22.21
N1097,N97,23.04
N1097,N1054,21.69
N1098,N1093,13.89
N1098,N241,17.45
N1098,N730,19.11
N1098,N558,23.16
N1098,N125,26.0
N1099,N273,2.99
N1099,N1470,12.84
N1099,N843,18.42
N1099,N1469,27.39
N1099,N493,25.57
N1099,N1256,28.48
N1100,N1343,2.55
N1100,N752,9.28
N1100,N1318,12.6
N1101,N841,7.0
N1101,N920,13.44
N1101,N1062,17.7
N1101,N1230,21.54
N1101,N1488,34.82
N1102,N1170,13.92
N1102,N281,22.72
N1102,N1354,33.14
N1102,N1439,31.35
N1102,N1347,41.03
N1103,N493,14.26
N1103,N1164,26.03
N1103,N1145,35.14
N1104,N302,19.83
N1104,N1208,21.15
N1104,N505,21.91
N1104,N275,29.62
N1105,N531,9.86
N1105,N328,15.24
N1105,N80,15.99
N1105,N429,18.9
N1105,N426,21.03
N1105,N748,18.17
N1106,N859,12.13
N1106,N1392,12.87
N1106,N963,15.21
N1106,N10,14.23
N1106,N1200,15.02
N1106,N1453,14.76
N1107,N1090,10.72
N1107,N1066,13.4
N1107,N1202,19.05
N1107,N1387,22.93
N1107,N329,34.6
N1107,N115,31.49
N1108,N1236,1.23
N1108,N1295,12.01
N1108,N1208,21.88
N1108,N716,25.95
N1108,N275,18.96
N1108,N302,21.47
N1109,N1393,5.4
N1109,N997,9.36
N1109,N180,9.49
N1110,N596,19.95
N1110,N271,24.47
N1110,N990,25.62
N1110,N1412,30.01
N1110,N1218,28.37
N1111,N886,12.86
N1111,N433,22.23
N1111,N1117,25.04
N1111,N1118,26.78
N1111,N1132,31.71
N1111,N878,31.74
N1112,N1432,12.71
N1112,N888,11.37
N1112,N354,21.93
N1112,N310,19.75
N1112,N760,31.41
N1112,N1494,23.24
N1113,N94,2.65
N1113,N1221,23.1
N1113,N1397,24.88
N1113,N443,28.44
N1113,N685,33.6
N1113,N439,45.5
N1114,N378,15.67
N1114,N394,24.08
N1114,N1328,29.39
N1114,N1040,26.94
N1115,N661,21.14
N1115,N966,24.56
N1115,N1212,24.47
N1116,N531,14.87
N1116,N1105,26.1
N1116,N1350,30.64
N1116,N45,37.04
N1117,N191,22.29
N1117,N1111,34.8
N1117,N487,37.59
N1117,N1118,32.68
N1117,N433,30.35
N1118,N433,11.81
N1118,N637,24.83
N1118,N487,27.44
N1118,N1430,28.74
N1118,N191,30.84
N1118,N1111,34.1
N1119,N490,15.21
N1119,N631,20.77
N1119,N149,17.82
N1120,N1246,20.51
N1120,N914,21.15
N1120,N427,21.97
N1120,N916,30.91
N1121,N864,11.0
N1121,N1478,16.96
N1121,N1396,17.55
N1122,N544,15.24
N1122,N568,23.26
N1122,N131,23.73
N1122,N663,25.16
N1122,N248,34.63
N1123,N489,3.08
N1123,N1459,9.46
N1123,N1326,19.59
N1123,N629,31.97
N1123,N819,30.04
N1123,N798,47.28
N1124,N618,8.79
N1124,N1333,19.98
N1124,N358,24.45
N1124,N901,24.35
N1124,N126,24.16
N1124,N962,32.15
N1125,N89,18.32
N1125,N813,20.0
N1125,N1149,22.61
N1125,N940,28.01
N1125,N915,22.3
N1125,N1154,25.23
N1126,N696,4.02
N1126,N1319,11.35
N1126,N1405,17.25
N1127,N796,10.78
N1127,N227,13.92
N1127,N678,19.32
N1128,N881,17.48
N1128,N1188,20.41
N1128,N1478,23.31
N1129,N1471,7.54
N1129,N1203,9.66
N1129,N939,12.72
N1129,N699,17.44
N1129,N821,14.94
N1130,N1257,6.06
N1130,N12,8.9
N1130,N648,28.04
N1130,N1256,38.35
N1130,N1469,50.02
N1130,N606,48.88
N1131,N722,11.02
N1131,N739,24.18
N1131,N598,24.93
N1131,N1304,25.66
N1131,N284,33.46
N1131,N691,29.31
N1132,N603,10.81
N1132,N369,14.81
N1132,N886,21.9
N1132,N878,18.99
N1132,N1111,26.72
N1132,N999,38.11
N1133,N164,13.08
N1133,N154,22.95
N1133,N161,26.82
N1133,N1451,24.85
N1133,N1376,35.56
N1134,N817,5.73
N1134,N473,11.72
N1134,N1292,16.32
N1134,N1026,26.26
N1135,N1087,13.18
N1135,N1024,16.54
N1135,N163,23.93
N1135,N375,20.05
N1135,N794,30.37
N1135,N809,32.6
N1136,N74,2.22
N1136,N255,18.05
N1136,N1440,18.33
N1136,N1001,20.67
N1136,N352,36.64
N1136,N21,35.11
N1137,N1313,25.43
N1137,N673,20.28
N1137,N1481,23.69
N1137,N747,21.71
N1137,N107,22.42
N1138,N1147,2.24
N1138,N1279,15.31
N1138,N1011,12.71
N1139,N1251,2.25
N1139,N1348,10.08
N1139,N955,16.21
N1140,N123,21.16
N1140,N984,33.69
N1140,N1185,26.99
N1140,N1375,32.99
N1140,N707,36.04
N1140,N447,38.67
N1141,N1424,6.09
N1141,N410,9.59
N1141,N327,9.12
N1141,N1225,24.36
N1142,N508,10.97
N1142,N138,14.84
N1142,N1350,15.65
N1143,N549,14.33
N1143,N1312,20.4
N1143,N910,17.75
N1144,N982,9.1
N1144,N51,15.2
N1144,N976,18.97
N1144,N652,23.94
N1145,N326,23.36
N1145,N656,22.27
N1145,N1103,26.93
N1145,N1310,37.24
N1145,N1164,32.5
N1146,N285,3.73
N1146,N345,13.69
N1146,N595,22.35
N1146,N417,30.18
N1146,N1216,30.43
N1146,N428,44.97
N1147,N1138,1.85
N1147,N1279,12.58
N1147,N1479,14.02
N1147,N1011,17.96
N1148,N1435,14.24
N1148,N590,16.72
N1148,N664,25.82
N1149,N940,4.25
N1149,N1154,12.16
N1149,N915,14.94
N1150,N1429,15.27
N1150,N146,20.58
N1150,N141,22.14
N1150,N1276,25.22
N1151,N801,6.19
N1151,N459,16.86
N1151,N880,23.73
N1151,N492,28.21
N1152,N1442,15.53
N1152,N1388,33.27
N1152,N408,28.24
N1152,N166,31.08
N1153,N1027,10.49
N1153,N412,17.74
N1153,N735,24.5
N1153,N43,28.5
N1154,N940,6.01
N1154,N376,10.21
N1154,N1149,12.96
N1154,N915,10.67
N1154,N675,24.76
N1154,N1361,32.29
N1155,N442,28.2
N1155,N194,20.71
N1155,N941,31.19
N1155,N1006,30.42
N1155,N646,41.4
N1156,N626,12.67
N1156,N1030,17.3
N1156,N1339,25.42
N1156,N435,21.67
N1157,N1277,16.73
N1157,N787,24.23
N1157,N297,25.52
N1157,N1092,28.81
N1157,N172,45.32
N1158,N900,6.8
N1158,N1050,7.18
N1158,N1196,9.05
N1158,N1434,15.43
N1158,N615,32.82
N1159,N659,16.84
N1159,N509,15.42
N1159,N276,19.54
N1159,N68,18.88
N1159,N753,23.91
N1160,N977,7.97
N1160,N24,20.32
N1160,N188,28.86
N1160,N889,30.28
N1160,N204,27.66
N1161,N562,15.38
N1161,N569,20.64
N1161,N582,19.13
N1161,N0,23.04
N1162,N451,16.12
N1162,N377,21.85
N1162,N646,28.64
N1163,N970,18.47
N1163,N243,22.45
N1163,N1009,26.93
N1163,N871,25.36
N1164,N493,20.79
N1164,N1103,21.78
N1164,N1145,29.86
N1164,N273,35.48
N1164,N1099,38.52
N1164,N843,44.47
N1165,N197,30.83
N1165,N981,43.88
N1165,N584,45.89
N1166,N1307,10.81
N1166,N710,17.81
N1166,N827,17.97
N1166,N1033,24.25
N1166,N1215,24.38
N1166,N921,49.08
N1167,N594,4.32
N1167,N449,8.44
N1167,N549,15.49
N1167,N1456,21.57
N1167,N1143,28.48
N1167,N755,26.42
N1168,N666,22.55
N1168,N280,30.77
N1168,N1354,32.55
N1169,N332,17.73
N1169,N1299,22.64
N1169,N573,20.64
N1169,N927,32.19
N1169,N965,33.22
N1169,N946,24.46
N1170,N281,5.5
N1170,N1102,12.28
N1170,N403,42.73
N1171,N1268,22.16
N1171,N1213,38.9
N1171,N791,35.1
N1171,N1192,38.96
N1171,N1418,37.17
N1172,N684,25.27
N1172,N398,29.66
N1172,N905,27.68
N1173,N283,25.82
N1173,N488,28.62
N1173,N1383,25.34
N1174,N956,14.88
N1174,N109,16.14
N1174,N1041,17.63
N1174,N848,20.12
N1175,N200,13.22
N1175,N923,15.82
N1175,N540,23.92
N1175,N895,27.25
N1175,N1263,29.48
N1175,N102,31.55
N1176,N1059,13.73
N1176,N849,24.39
N1176,N625,24.98
N1177,N383,1.26
N1177,N952,13.06
N1177,N743,11.57
N1178,N999,2.48
N1178,N884,26.9
N1178,N619,28.77
N1178,N892,33.61
N1178,N34,38.26
N1179,N166,20.23
N1179,N677,23.16
N1179,N546,26.39
N1179,N291,36.25
N1179,N1388,47.23
N1179,N143,49.26
N1180,N1199,32.9
N1180,N624,33.82
N1180,N18,31.79
N1180,N437,35.29
N1180,N628,39.4
N1180,N650,38.55
N1181,N340,16.24
N1181,N418,22.18
N1181,N611,23.08
N1181,N1274,23.05
N1181,N897,33.87
N1181,N1273,39.53
N1182,N393,3.95
N1182,N1071,15.88
N1182,N1390,20.89
N1182,N1485,25.0
N1183,N792,21.63
N1183,N932,21.07
